name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;653;0;699;3089;1723;3089;1700;0
header;128;139;128;175;1752;175;1752;139
A;931;205;931;231;952;231;952;205
A;685;211;685;217;690;217;690;211
B;711;212;711;227;719;227;719;212
A;811;301;811;309;818;309;818;301
A;1001;346;1001;354;1009;354;1009;346
B;962;760;962;778;976;778;976;760
B;923;788;923;817;946;817;946;788
A;1423;1165;1423;1167;1423;1167;1423;1165
A;854;1343;854;1355;861;1355;861;1343
A;1390;1390;1390;1403;1397;1403;1397;1390
C;920;1456;920;1484;941;1484;941;1456
B;1486;1780;1486;1807;1504;1807;1504;1780
B;1615;1894;1615;1906;1624;1906;1624;1894
D;918;2122;918;2151;944;2151;944;2122
B;1530;2291;1530;2309;1545;2309;1545;2291
A;1254;2943;1254;2944;1257;2944;1257;2943
