name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;15;0;15;3129;979;3129;955;0
header;16;185;16;225;1739;225;1739;185
A;909;250;909;283;935;283;935;250
A;16;271;16;276;16;276;16;271
A;16;312;16;327;16;327;16;312
A;724;387;724;412;729;412;729;387
A;15;495;15;510;17;510;17;495
A;53;576;53;578;55;578;55;576
A;81;585;81;588;83;588;83;585
A;15;632;15;641;17;641;17;632
B;921;929;921;956;942;956;942;929
C;929;1595;929;1624;950;1624;950;1595
A;14;1985;14;2003;21;2003;21;1985
A;15;2175;15;2191;22;2191;22;2175
D;935;2265;935;2291;956;2291;956;2265
A;61;2478;61;2478;61;2478;61;2478
A;22;2555;22;2558;24;2558;24;2555
