name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;881;0;881;3083;1670;3083;1670;0
header;102;176;102;221;1744;221;1744;176
A;901;240;901;268;924;268;924;240
A;1274;411;1274;412;1274;412;1274;411
B;916;914;916;941;936;941;936;914
B;1626;1037;1626;1056;1638;1056;1638;1037
D;1346;1085;1346;1104;1359;1104;1359;1085
A;1447;1584;1447;1584;1447;1584;1447;1584
C;925;1591;925;1621;946;1621;946;1591
A;1327;1916;1327;1916;1328;1916;1328;1916
A;1162;2191;1162;2193;1163;2193;1163;2191
D;931;2268;931;2297;953;2297;953;2268
B;1004;2660;1004;2688;1036;2688;1036;2660
